course,course number,credit hours,section number,crn,start date,end date,type,meeting time start,meeting time end,meeting days,building location,room number,instructors
ECE,110,3 hours.,ABD,36783,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,11:50 AM,M      ,Electrical & Computer Eng Bldg,1001,
ECE,110,3 hours.,ABE,36796,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,11:50 AM,T      ,Electrical & Computer Eng Bldg,1001,
ECE,110,3 hours.,ABF,62483,2024-08-26Z,2024-12-11Z,Laboratory,06:00 PM,08:50 PM,W      ,Electrical & Computer Eng Bldg,1001,
ECE,110,3 hours.,AL1,55568,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MW     ,Electrical & Computer Eng Bldg,1002,"Choi H,Schuh J"
ECE,110,3 hours.,AL2,36790,2024-08-26Z,2024-12-11Z,Lecture,04:00 PM,04:50 PM,MW     ,Electrical & Computer Eng Bldg,1013,Schuh J
ECE,110,3 hours.,AL3,36789,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,MW     ,Electrical & Computer Eng Bldg,1002,"Kim K,Schuh J"
ECE,110,3 hours.,AL4,62844,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,MW     ,Electrical & Computer Eng Bldg,1013,"Schuh J,Shao Y"
ECE,120,4 hours.,AD1,64596,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,R      ,Electrical & Computer Eng Bldg,1013,
ECE,120,4 hours.,AD2,64597,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,R      ,Electrical & Computer Eng Bldg,1013,
ECE,120,4 hours.,AD3,64598,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R      ,Electrical & Computer Eng Bldg,2013,Cho J
ECE,120,4 hours.,AD4,64599,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,Electrical & Computer Eng Bldg,2013,
ECE,120,4 hours.,AD5,65253,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,R      ,Electrical & Computer Eng Bldg,3081,
ECE,120,4 hours.,AD6,65254,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,R      ,Electrical & Computer Eng Bldg,2013,
ECE,120,4 hours.,AD7,65255,2024-08-26Z,2024-12-11Z,Discussion/Recitation,05:00 PM,05:50 PM,R      ,Electrical & Computer Eng Bldg,2013,
ECE,120,4 hours.,AD8,65256,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,R      ,Electrical & Computer Eng Bldg,3015,
ECE,120,4 hours.,AD9,65257,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,R      ,Electrical & Computer Eng Bldg,2015,
ECE,120,4 hours.,ADA,65258,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R      ,Electrical & Computer Eng Bldg,2015,
ECE,120,4 hours.,ADB,65260,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,Electrical & Computer Eng Bldg,3081,
ECE,120,4 hours.,ADC,65261,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,R      ,Electrical & Computer Eng Bldg,4070,
ECE,120,4 hours.,ADD,66763,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,R      ,Electrical & Computer Eng Bldg,3081,
ECE,120,4 hours.,AL1,64595,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,MWF    ,Electrical & Computer Eng Bldg,3081,Bhowmik U
ECE,120,4 hours.,AL2,65733,2024-08-26Z,2024-12-11Z,Online,11:00 AM,11:50 AM,MWF    ,,,
ECE,120,4 hours.,AL3,65734,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,MWF    ,Electrical & Computer Eng Bldg,1002,Aggarwal A
ECE,120,4 hours.,AL5,75613,2024-08-26Z,2024-12-11Z,Lecture,03:00 PM,03:50 PM,MWF    ,Electrical & Computer Eng Bldg,1002,
ECE,198,1 TO 4 hours.,JS1,63630,2024-08-26Z,2024-12-11Z,Laboratory,06:00 PM,07:50 PM,T      ,Electrical & Computer Eng Bldg,1001,Schmitz C
ECE,198,1 TO 4 hours.,JS2,62921,2024-08-26Z,2024-12-11Z,Laboratory,06:00 PM,07:50 PM,R      ,Electrical & Computer Eng Bldg,1001,Schmitz C
ECE,199,1 TO 5 hours.,110,69256,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,TR     ,,,Schmitz C
ECE,199,1 TO 5 hours.,120,69258,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,TR     ,Digital Computer Laboratory,ARR,"Schmitz C,Snyder C"
ECE,200,0 hours.,SH ,29836,2024-08-26Z,2024-12-11Z,Lecture,05:00 PM,06:50 PM,W      ,Electrical & Computer Eng Bldg,1002,Kudeki E
ECE,205,3 hours.,AB2,68303,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,11:50 AM,M      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AB3,68304,2024-08-26Z,2024-12-11Z,Laboratory,03:00 PM,04:50 PM,M      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AB4,68305,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,06:50 PM,M      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AB6,68307,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,11:50 AM,W      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AB7,68308,2024-08-26Z,2024-12-11Z,Laboratory,03:00 PM,04:50 PM,W      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AB8,68309,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,06:50 PM,W      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AB9,68310,2024-08-26Z,2024-12-11Z,Laboratory,08:00 AM,09:50 AM,R      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,ABA,68311,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,06:50 PM,R      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,ABB,68312,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,11:50 AM,F      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,ABC,68313,2024-08-26Z,2024-12-11Z,Laboratory,03:00 PM,04:50 PM,F      ,Electrical & Computer Eng Bldg,4074,
ECE,205,3 hours.,AL ,60609,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,1002,Ravaioli U
ECE,206,1 hours.,F1 ,36694,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,M      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,206,1 hours.,F2 ,36831,2024-08-26Z,2024-12-11Z,Laboratory,08:00 AM,09:50 AM,T      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,206,1 hours.,F3 ,36830,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,W      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,206,1 hours.,F4 ,36828,2024-08-26Z,2024-12-11Z,Laboratory,08:00 AM,09:50 AM,F      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,206,1 hours.,F5 ,36827,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,F      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,206,1 hours.,F6 ,36825,2024-08-26Z,2024-12-11Z,Laboratory,07:00 PM,08:50 PM,M      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,210,4 hours.,AB1,36863,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,W      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB2,36891,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,W      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB3,36867,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:50 PM,W      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB4,36874,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:50 PM,W      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB5,36875,2024-08-26Z,2024-12-11Z,Laboratory,04:00 PM,05:50 PM,W      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB6,36881,2024-08-26Z,2024-12-11Z,Laboratory,04:00 PM,05:50 PM,W      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB7,36878,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,11:50 AM,R      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB8,36888,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,11:50 AM,R      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AB9,36883,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,R      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,ABA,36709,2024-08-26Z,2024-12-11Z,Laboratory,12:00 PM,01:50 PM,R      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,ABB,36717,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:50 PM,R      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,ABC,56612,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:50 PM,R      ,Electrical & Computer Eng Bldg,4072,
ECE,210,4 hours.,AL1,36696,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MTWF   ,Electrical & Computer Eng Bldg,1013,Schmitz C
ECE,210,4 hours.,AL2,36702,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,MTWF   ,Electrical & Computer Eng Bldg,1013,Alvarez J
ECE,210,4 hours.,AL3,36706,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MTWF   ,Electrical & Computer Eng Bldg,1013,
ECE,210,4 hours.,AL4,57718,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,MTWF   ,Electrical & Computer Eng Bldg,1013,
ECE,211,2 hours.,B  ,31722,2024-08-26Z,2024-10-18Z,Lecture,10:00 AM,10:50 AM,MTWF   ,Electrical & Computer Eng Bldg,1013,Schmitz C
ECE,211,2 hours.,C  ,31723,2024-08-26Z,2024-10-18Z,Lecture,11:00 AM,11:50 AM,MTWF   ,Electrical & Computer Eng Bldg,1013,Alvarez J
ECE,211,2 hours.,E  ,31725,2024-08-26Z,2024-10-18Z,Lecture,12:00 PM,12:50 PM,MTWF   ,Electrical & Computer Eng Bldg,1013,
ECE,211,2 hours.,F  ,57719,2024-08-26Z,2024-10-18Z,Lecture,02:00 PM,02:50 PM,MTWF   ,Electrical & Computer Eng Bldg,1013,
ECE,220,4 hours.,BD2,64602,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD3,64603,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD4,64604,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD5,64605,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD6,64606,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD7,64607,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD8,64608,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BD9,64610,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,F      ,Electrical & Computer Eng Bldg,2022,
ECE,220,4 hours.,BL1,64600,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:50 PM,TR     ,Electrical & Computer Eng Bldg,1002,Chen Y
ECE,220,4 hours.,BL2,66373,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,TR     ,Electrical & Computer Eng Bldg,2017,Moon T
ECE,220,4 hours.,BL3,66374,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR     ,Electrical & Computer Eng Bldg,3081,
ECE,297,1 hours.,,52241,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ECE,298,1 TO 4 hours.,ABS,72439,2024-08-26Z,2024-12-11Z,Lecture,03:00 PM,03:50 PM,F      ,Electrical & Computer Eng Bldg,2015,Banerjee A
ECE,298,1 TO 4 hours.,RR ,76513,2024-08-26Z,2024-12-11Z,Lecture,04:00 PM,04:50 PM,T      ,Electrical & Computer Eng Bldg,1013,"Liu S,Rakheja S,Ravaioli U"
ECE,304,3 hours.,C  ,59854,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,2013,Choquette K
ECE,310,3 hours.,CCS,70543,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,3017,Shomorony I
ECE,310,3 hours.,G  ,58213,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,MWF    ,Electrical & Computer Eng Bldg,3017,Do M
ECE,311,1 hours.,A  ,58591,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,10:50 AM,T      ,Electrical & Computer Eng Bldg,2022,"Do M,Shomorony I"
ECE,311,1 hours.,B  ,58592,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,12:50 PM,T      ,Electrical & Computer Eng Bldg,2022,"Do M,Shomorony I"
ECE,311,1 hours.,C  ,58593,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,06:50 PM,T      ,Electrical & Computer Eng Bldg,2022,"Do M,Shomorony I"
ECE,311,1 hours.,CCS,70544,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,03:50 PM,T      ,Electrical & Computer Eng Bldg,2022,"Do M,Shomorony I"
ECE,313,3 hours.,A  ,49975,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,03:20 PM,TR     ,Electrical & Computer Eng Bldg,3013,Katselis D
ECE,313,3 hours.,B  ,64886,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,MWF    ,Electrical & Computer Eng Bldg,3017,Veeravalli V
ECE,313,3 hours.,C  ,49976,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,MWF    ,Electrical & Computer Eng Bldg,3017,Chen X
ECE,313,3 hours.,D  ,52208,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,MWF    ,Electrical & Computer Eng Bldg,3017,Shanbhag N
ECE,313,3 hours.,F  ,70434,2024-08-26Z,2024-12-11Z,Discussion/Recitation,05:00 PM,05:50 PM,MWF    ,Electrical & Computer Eng Bldg,3017,
ECE,314,1 hours.,A  ,66503,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,11:50 AM,W      ,Electrical & Computer Eng Bldg,2013,"Hajek B,Levick K"
ECE,314,1 hours.,B  ,66505,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,02:50 PM,W      ,Electrical & Computer Eng Bldg,2013,"Hajek B,Levick K"
ECE,316,3 hours.,E1 ,36862,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,TR     ,Gregory Hall,329,Hillmer P
ECE,316,3 hours.,E2 ,36869,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:20 PM,TR     ,Gregory Hall,329,Hillmer P
ECE,329,3 hours.,C  ,31727,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,MWF    ,Electrical & Computer Eng Bldg,2013,Chen X
ECE,329,3 hours.,E  ,31729,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,MWF    ,Electrical & Computer Eng Bldg,1015,Shao Y
ECE,329,3 hours.,X  ,31732,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,2017,
ECE,330,3 hours.,C  ,58237,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,MWF    ,Electrical & Computer Eng Bldg,1015,Mironenko O
ECE,330,3 hours.,N  ,58238,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,MWF    ,Electrical & Computer Eng Bldg,3017,Schuh J
ECE,333,3 hours.,A  ,54415,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR     ,Electrical & Computer Eng Bldg,1015,Mironenko O
ECE,340,3 hours.,A  ,59020,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,1015,Gilbert M
ECE,340,3 hours.,B  ,58224,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,MWF    ,Electrical & Computer Eng Bldg,3013,Dallesasse J
ECE,340,3 hours.,D  ,58225,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,MWF    ,Electrical & Computer Eng Bldg,2017,Zhu W
ECE,342,3 hours.,D  ,58228,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,MWF    ,Electrical & Computer Eng Bldg,3013,Radhakrishnan C
ECE,342,3 hours.,F  ,62848,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,3013,Radhakrishnan C
ECE,343,1 hours.,N  ,58230,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,01:50 PM,T      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,343,1 hours.,O  ,58231,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,04:50 PM,T      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,343,1 hours.,Q  ,58233,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,07:50 PM,T      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,343,1 hours.,R  ,61458,2024-08-26Z,2024-12-11Z,Laboratory,11:00 AM,01:50 PM,R      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,343,1 hours.,S  ,61459,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,04:50 PM,R      ,Electrical & Computer Eng Bldg,4074,Radhakrishnan C
ECE,350,3 hours.,X  ,58235,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,MWF    ,Electrical & Computer Eng Bldg,2015,Kudeki E
ECE,374,4 hours.,ADA,70647,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADB,70648,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADC,70649,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADD,72093,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADE,72095,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADF,66548,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADG,72202,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,WF     ,Siebel Center for Comp Sci,2406,Har-Peled S
ECE,374,4 hours.,ADH,66550,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,WF     ,Siebel Center for Comp Sci,1214,Har-Peled S
ECE,374,4 hours.,ADK,66553,2024-08-26Z,2024-12-11Z,Discussion/Recitation,05:00 PM,05:50 PM,WF     ,Siebel Center for Comp Sci,1214,Har-Peled S
ECE,374,4 hours.,ADL,75940,2024-08-26Z,2024-12-11Z,Discussion/Recitation,06:00 PM,06:50 PM,WF     ,Siebel Center for Comp Sci,1214,Har-Peled S
ECE,374,4 hours.,AL1,66542,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:15 PM,TR     ,Campus Instructional Facility,0027/1025,Har-Peled S
ECE,374,4 hours.,BL1,70642,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:45 PM,TR     ,Campus Instructional Facility,0027/1025,"Kani N,Umrawal A"
ECE,374,4 hours.,BLZ,72199,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:45 PM,TR     ,Campus Instructional Facility,0027/1025,Umrawal A
ECE,374,4 hours.,BYA,66543,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,WF     ,Electrical & Computer Eng Bldg,2017,"Chen J,Kani N,Shen Y,Umrawal A"
ECE,374,4 hours.,BYB,66544,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,WF     ,,,"Kani N,Umrawal A"
ECE,374,4 hours.,BYC,66545,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,WF     ,Electrical & Computer Eng Bldg,4070,Umrawal A
ECE,374,4 hours.,BYD,66546,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,WF     ,Electrical & Computer Eng Bldg,4070,"Kani N,Perumenki S,Umrawal A"
ECE,374,4 hours.,BYE,66547,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,WF     ,Electrical & Computer Eng Bldg,4070,"Kani N,Umrawal A,Vemuganti S,Wang W"
ECE,374,4 hours.,BYF,66549,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,WF     ,Electrical & Computer Eng Bldg,4070,"Jeon S,Kani N,Umrawal A"
ECE,374,4 hours.,BYG,66552,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,WF     ,,,Umrawal A
ECE,374,4 hours.,BYH,75926,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,04:00 PM,04:50 PM,WF     ,,,Umrawal A
ECE,374,4 hours.,CSP,72091,2024-08-26Z,2024-12-11Z,Online Lab,09:00 AM,09:50 AM,WF     ,Electrical & Computer Eng Bldg,2017,"Kani N,Umrawal A"
ECE,374,4 hours.,CSP,72091,2024-08-26Z,2024-12-11Z,Online Lecture,12:30 PM,01:45 PM,TR     ,,,"Kani N,Umrawal A"
ECE,380,3 hours.,B  ,64640,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:50 AM,TR     ,Electrical & Computer Eng Bldg,3013,Song P
ECE,385,3 hours.,AB1,36843,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,,,
ECE,385,3 hours.,AL1,36720,2024-08-26Z,2024-12-11Z,Lecture,04:00 PM,04:50 PM,MW     ,Electrical & Computer Eng Bldg,1002,Cheng Z
ECE,391,4 hours.,AD1,50239,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AD2,50240,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AD3,50241,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AD4,59766,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AD5,61939,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AD6,47766,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AD7,66995,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,ADC,70441,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,W      ,Electrical & Computer Eng Bldg,3026,
ECE,391,4 hours.,AL ,47765,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:20 PM,TR     ,Electrical & Computer Eng Bldg,1002,"Levchenko K,Wang D"
ECE,395,2 OR 3 hours.,A  ,29852,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,,,
ECE,395,2 OR 3 hours.,A  ,29852,2024-08-26Z,2024-12-11Z,Lecture,04:00 PM,04:50 PM,T      ,Electrical & Computer Eng Bldg,2076,Smith C
ECE,396,1 TO 4 hours.,,10013,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ECE,397,0 TO 4 hours.,,10010,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ECE,401,4 hours.,AB ,73414,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,,,Hasegawa-Johnson M
ECE,401,4 hours.,AL ,73415,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,MWF    ,Electrical & Computer Eng Bldg,3013,Hasegawa-Johnson M
ECE,401,4 hours.,ONL,75630,2024-08-26Z,2024-12-11Z,Online Lab,ARRANGED,,,,,Hasegawa-Johnson M
ECE,401,4 hours.,ONL,75630,2024-08-26Z,2024-12-11Z,Online Lecture,01:00 PM,01:50 PM,MWF    ,,,Hasegawa-Johnson M
ECE,402,3 hours.,AB ,66381,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,,,Cheng Z
ECE,402,3 hours.,AD ,29932,2024-08-26Z,2024-12-11Z,Discussion/Recitation,08:00 AM,09:20 AM,TR     ,Electrical & Computer Eng Bldg,3081,Cheng Z
ECE,407,3 OR 4 hours.,A  ,75631,2024-08-26Z,2024-12-11Z,Lecture,05:00 PM,06:20 PM,TR     ,Electrical & Computer Eng Bldg,3013,Zhang Y
ECE,408,4 hours.,AB ,58791,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,,,Kindratenko V
ECE,408,4 hours.,ACS,58790,2024-08-26Z,2024-12-11Z,Laboratory,ARRANGED,,,,,
ECE,408,4 hours.,ACS,58790,2024-08-26Z,2024-12-11Z,Lecture,ARRANGED,,,,,
ECE,408,4 hours.,AL1,76323,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:20 PM,TR     ,Digital Computer Laboratory,1320,Kindratenko V
